subject,experiment,included_in_subsample_analysis,task_type,trial_number,pair_type,condition,triad_index,response_correct,response_time
37,2,yes,feature_generalization,11,N/A,blocked,5,N/A,N/A
37,2,yes,feature_generalization,12,N/A,blocked,6,correct,1189
37,2,yes,explicit_direct,1,AB,blocked,6,correct,5749
37,2,yes,explicit_direct,2,AB,blocked,5,incorrect,1655
37,2,yes,explicit_direct,3,BC,blocked,4,incorrect,1416
37,2,yes,explicit_direct,4,AB,intermixed,2,correct,4599
37,2,yes,explicit_direct,5,BC,intermixed,1,correct,2453
37,2,yes,explicit_direct,6,BC,blocked,4,correct,1847
37,2,yes,explicit_direct,7,AB,intermixed,2,incorrect,1857
37,2,yes,explicit_direct,8,BC,intermixed,3,correct,2013
37,2,yes,explicit_direct,9,AB,blocked,6,incorrect,1871
37,2,yes,explicit_direct,10,AB,intermixed,3,correct,1485
37,2,yes,explicit_direct,11,BC,blocked,6,incorrect,1382
37,2,yes,explicit_direct,12,AB,intermixed,1,correct,1278
37,2,yes,explicit_direct,13,BC,intermixed,2,incorrect,2239
37,2,yes,explicit_direct,14,AB,blocked,4,correct,1143
37,2,yes,explicit_direct,15,BC,intermixed,3,correct,1895
37,2,yes,explicit_direct,16,AB,blocked,4,correct,1166
37,2,yes,explicit_direct,17,BC,intermixed,1,incorrect,1015
37,2,yes,explicit_direct,18,BC,blocked,6,incorrect,902
37,2,yes,explicit_direct,19,BC,blocked,5,incorrect,2288
37,2,yes,explicit_direct,20,AB,intermixed,1,incorrect,788
37,2,yes,explicit_direct,21,AB,blocked,5,correct,802
37,2,yes,explicit_direct,22,BC,intermixed,2,correct,966
37,2,yes,explicit_direct,23,AB,intermixed,3,incorrect,790
37,2,yes,explicit_direct,24,BC,blocked,5,correct,800
38,2,yes,feature_memory,1,N/A,intermixed,2,correct,1411
38,2,yes,feature_memory,2,N/A,blocked,5,correct,1160
38,2,yes,feature_memory,3,N/A,intermixed,2,correct,1462
38,2,yes,feature_memory,4,N/A,blocked,5,correct,1130
38,2,yes,feature_memory,5,N/A,intermixed,3,correct,1242
38,2,yes,feature_memory,6,N/A,blocked,6,correct,1183
38,2,yes,feature_memory,7,N/A,intermixed,1,correct,1305
38,2,yes,feature_memory,8,N/A,blocked,4,correct,1852
38,2,yes,feature_memory,9,N/A,intermixed,1,correct,1135
38,2,yes,feature_memory,10,N/A,blocked,4,correct,1496
38,2,yes,feature_memory,11,N/A,intermixed,3,correct,1213
38,2,yes,feature_memory,12,N/A,blocked,6,correct,1083
38,2,yes,feature_generalization,1,N/A,blocked,4,incorrect,2476
38,2,yes,feature_generalization,2,N/A,intermixed,2,incorrect,1848
38,2,yes,feature_generalization,3,N/A,blocked,6,incorrect,2410
38,2,yes,feature_generalization,4,N/A,blocked,5,incorrect,1943
38,2,yes,feature_generalization,5,N/A,blocked,6,incorrect,2270
38,2,yes,feature_generalization,6,N/A,blocked,5,correct,2082
38,2,yes,feature_generalization,7,N/A,intermixed,1,correct,1399
38,2,yes,feature_generalization,8,N/A,intermixed,3,incorrect,2025
38,2,yes,feature_generalization,9,N/A,intermixed,1,correct,1320
38,2,yes,feature_generalization,10,N/A,intermixed,3,incorrect,2794
38,2,yes,feature_generalization,11,N/A,blocked,4,correct,1763
38,2,yes,feature_generalization,12,N/A,intermixed,2,incorrect,2183
38,2,yes,explicit_direct,1,BC,blocked,4,correct,2033
38,2,yes,explicit_direct,2,AB,intermixed,2,correct,2137
38,2,yes,explicit_direct,3,BC,blocked,4,correct,2023
38,2,yes,explicit_direct,4,BC,blocked,5,correct,2505
38,2,yes,explicit_direct,5,BC,intermixed,3,correct,1449
38,2,yes,explicit_direct,6,AB,blocked,4,correct,2946
38,2,yes,explicit_direct,7,BC,intermixed,3,correct,2047
38,2,yes,explicit_direct,8,BC,intermixed,2,correct,3809
38,2,yes,explicit_direct,9,BC,blocked,5,correct,1449
38,2,yes,explicit_direct,10,AB,blocked,6,correct,2939
38,2,yes,explicit_direct,11,AB,blocked,4,correct,1509
38,2,yes,explicit_direct,12,BC,blocked,6,correct,2872
38,2,yes,explicit_direct,13,AB,intermixed,3,correct,1331
38,2,yes,explicit_direct,14,AB,intermixed,1,correct,1251
38,2,yes,explicit_direct,15,AB,intermixed,2,correct,1590
38,2,yes,explicit_direct,16,AB,intermixed,3,correct,1376
38,2,yes,explicit_direct,17,BC,intermixed,2,correct,2013
38,2,yes,explicit_direct,18,BC,blocked,6,correct,1407
38,2,yes,explicit_direct,19,AB,blocked,5,correct,4200
38,2,yes,explicit_direct,20,BC,intermixed,1,correct,1577
38,2,yes,explicit_direct,21,AB,blocked,6,correct,1378
38,2,yes,explicit_direct,22,BC,intermixed,1,correct,1008
38,2,yes,explicit_direct,23,AB,blocked,5,correct,2814
38,2,yes,explicit_direct,24,AB,intermixed,1,correct,1539
39,2,yes,feature_memory,1,N/A,intermixed,3,correct,1802
39,2,yes,feature_memory,2,N/A,intermixed,2,correct,2386
39,2,yes,feature_memory,3,N/A,blocked,6,incorrect,1726
39,2,yes,feature_memory,4,N/A,intermixed,1,correct,1976
39,2,yes,feature_memory,5,N/A,blocked,4,correct,1849
39,2,yes,feature_memory,6,N/A,blocked,5,correct,1568
39,2,yes,feature_memory,7,N/A,intermixed,3,correct,1480
39,2,yes,feature_memory,8,N/A,intermixed,1,correct,1944
39,2,yes,feature_memory,9,N/A,blocked,4,correct,1215
39,2,yes,feature_memory,10,N/A,blocked,5,correct,1344
39,2,yes,feature_memory,11,N/A,intermixed,2,correct,1992
39,2,yes,feature_memory,12,N/A,blocked,6,incorrect,1248
39,2,yes,feature_generalization,1,N/A,blocked,6,N/A,N/A
39,2,yes,feature_generalization,2,N/A,blocked,5,incorrect,2127
39,2,yes,feature_generalization,3,N/A,blocked,6,correct,2039
39,2,yes,feature_generalization,4,N/A,blocked,4,correct,2194
39,2,yes,feature_generalization,5,N/A,intermixed,2,correct,2331
39,2,yes,feature_generalization,6,N/A,intermixed,1,incorrect,2258
39,2,yes,feature_generalization,7,N/A,intermixed,3,incorrect,2916
39,2,yes,feature_generalization,8,N/A,intermixed,2,incorrect,2395
39,2,yes,feature_generalization,9,N/A,intermixed,1,correct,3323
39,2,yes,feature_generalization,10,N/A,intermixed,3,incorrect,1858
39,2,yes,feature_generalization,11,N/A,blocked,4,correct,2876
39,2,yes,feature_generalization,12,N/A,blocked,5,incorrect,2386
39,2,yes,explicit_direct,1,BC,blocked,6,correct,4869
39,2,yes,explicit_direct,2,AB,blocked,5,incorrect,6361
39,2,yes,explicit_direct,3,AB,blocked,4,correct,4030
39,2,yes,explicit_direct,4,AB,intermixed,1,incorrect,3873
39,2,yes,explicit_direct,5,BC,blocked,4,correct,3256
39,2,yes,explicit_direct,6,BC,blocked,5,correct,2660
39,2,yes,explicit_direct,7,BC,blocked,4,correct,2519
39,2,yes,explicit_direct,8,BC,intermixed,1,incorrect,3496
39,2,yes,explicit_direct,9,BC,blocked,5,correct,3139
39,2,yes,explicit_direct,10,AB,blocked,4,correct,2900
39,2,yes,explicit_direct,11,BC,blocked,6,correct,1589
39,2,yes,explicit_direct,12,AB,intermixed,3,incorrect,3414
39,2,yes,explicit_direct,13,BC,intermixed,2,correct,1908
39,2,yes,explicit_direct,14,AB,blocked,6,incorrect,2282
39,2,yes,explicit_direct,15,BC,intermixed,2,correct,2453
39,2,yes,explicit_direct,16,AB,intermixed,3,incorrect,2059
39,2,yes,explicit_direct,17,AB,intermixed,1,incorrect,3637
39,2,yes,explicit_direct,18,BC,intermixed,3,correct,2314
39,2,yes,explicit_direct,19,AB,intermixed,2,incorrect,3388
39,2,yes,explicit_direct,20,BC,intermixed,3,incorrect,2452
39,2,yes,explicit_direct,21,AB,intermixed,2,correct,3000
39,2,yes,explicit_direct,22,AB,blocked,6,correct,4066
39,2,yes,explicit_direct,23,BC,intermixed,1,incorrect,3787
39,2,yes,explicit_direct,24,AB,blocked,5,incorrect,3430
40,2,yes,feature_memory,1,N/A,blocked,5,correct,1742
40,2,yes,feature_memory,2,N/A,blocked,4,correct,1309
40,2,yes,feature_memory,3,N/A,intermixed,1,correct,1047
40,2,yes,feature_memory,4,N/A,intermixed,2,correct,975
40,2,yes,feature_memory,5,N/A,intermixed,3,correct,1302
40,2,yes,feature_memory,6,N/A,intermixed,2,correct,915
40,2,yes,feature_memory,7,N/A,blocked,6,correct,1359
40,2,yes,feature_memory,8,N/A,intermixed,1,correct,926
40,2,yes,feature_memory,9,N/A,blocked,4,correct,1343
40,2,yes,feature_memory,10,N/A,blocked,5,correct,1079
40,2,yes,feature_memory,11,N/A,intermixed,3,correct,1006
40,2,yes,feature_memory,12,N/A,blocked,6,correct,1263
40,2,yes,feature_generalization,1,N/A,blocked,4,correct,2966
40,2,yes,feature_generalization,2,N/A,intermixed,1,correct,1727
40,2,yes,feature_generalization,3,N/A,blocked,4,incorrect,2903
40,2,yes,feature_generalization,4,N/A,blocked,5,correct,2590
40,2,yes,feature_generalization,5,N/A,intermixed,3,correct,1734
40,2,yes,feature_generalization,6,N/A,blocked,6,correct,2366
40,2,yes,feature_generalization,7,N/A,intermixed,3,correct,1990
40,2,yes,feature_generalization,8,N/A,blocked,5,correct,1559
40,2,yes,feature_generalization,9,N/A,intermixed,2,incorrect,2454
40,2,yes,feature_generalization,10,N/A,blocked,6,correct,2927
40,2,yes,feature_generalization,11,N/A,intermixed,2,correct,2750
40,2,yes,feature_generalization,12,N/A,intermixed,1,correct,1854
40,2,yes,explicit_direct,1,BC,blocked,6,correct,1935
40,2,yes,explicit_direct,2,BC,intermixed,2,correct,1375
40,2,yes,explicit_direct,3,BC,blocked,4,correct,1652
40,2,yes,explicit_direct,4,AB,intermixed,3,correct,1349
40,2,yes,explicit_direct,5,AB,intermixed,1,correct,1488
40,2,yes,explicit_direct,6,BC,blocked,6,correct,1678
40,2,yes,explicit_direct,7,AB,blocked,4,correct,2270
40,2,yes,explicit_direct,8,AB,blocked,6,incorrect,3503
40,2,yes,explicit_direct,9,AB,intermixed,3,correct,1459
40,2,yes,explicit_direct,10,BC,intermixed,2,correct,2080
40,2,yes,explicit_direct,11,AB,blocked,6,correct,2749
40,2,yes,explicit_direct,12,BC,intermixed,3,correct,1440
40,2,yes,explicit_direct,13,BC,intermixed,1,correct,1176
40,2,yes,explicit_direct,14,BC,intermixed,3,correct,1264
40,2,yes,explicit_direct,15,BC,blocked,5,correct,2720
40,2,yes,explicit_direct,16,AB,intermixed,1,correct,1247
40,2,yes,explicit_direct,17,AB,intermixed,2,correct,1399
40,2,yes,explicit_direct,18,AB,blocked,5,correct,2630
40,2,yes,explicit_direct,19,BC,intermixed,1,correct,1535
40,2,yes,explicit_direct,20,BC,blocked,4,correct,1383
40,2,yes,explicit_direct,21,AB,intermixed,2,correct,1455
40,2,yes,explicit_direct,22,BC,blocked,5,correct,2078
40,2,yes,explicit_direct,23,AB,blocked,4,correct,1279
40,2,yes,explicit_direct,24,AB,blocked,5,correct,2631
41,2,yes,feature_memory,1,N/A,intermixed,1,correct,2809
41,2,yes,feature_memory,2,N/A,intermixed,2,incorrect,2006
41,2,yes,feature_memory,3,N/A,blocked,6,correct,1681
41,2,yes,feature_memory,4,N/A,blocked,4,correct,1683
41,2,yes,feature_memory,5,N/A,intermixed,1,incorrect,1810
41,2,yes,feature_memory,6,N/A,intermixed,2,correct,1601
41,2,yes,feature_memory,7,N/A,intermixed,3,correct,1282
41,2,yes,feature_memory,8,N/A,blocked,5,incorrect,1946
41,2,yes,feature_memory,9,N/A,blocked,6,correct,2152
41,2,yes,feature_memory,10,N/A,blocked,4,correct,1512
41,2,yes,feature_memory,11,N/A,blocked,5,correct,1986
41,2,yes,feature_memory,12,N/A,intermixed,3,correct,1150
41,2,yes,feature_generalization,1,N/A,blocked,5,incorrect,2936
41,2,yes,feature_generalization,2,N/A,intermixed,2,correct,1852
41,2,yes,feature_generalization,3,N/A,intermixed,3,correct,2035
41,2,yes,feature_generalization,4,N/A,intermixed,1,correct,2929
41,2,yes,feature_generalization,5,N/A,blocked,5,correct,1574
41,2,yes,feature_generalization,6,N/A,intermixed,1,incorrect,1870
41,2,yes,feature_generalization,7,N/A,intermixed,3,correct,1466
41,2,yes,feature_generalization,8,N/A,intermixed,2,correct,2273
41,2,yes,feature_generalization,9,N/A,blocked,6,correct,2126
41,2,yes,feature_generalization,10,N/A,blocked,4,correct,1834
41,2,yes,feature_generalization,11,N/A,blocked,6,incorrect,1410
41,2,yes,feature_generalization,12,N/A,blocked,4,correct,2218
41,2,yes,explicit_direct,1,AB,blocked,4,correct,2847
41,2,yes,explicit_direct,2,AB,blocked,6,incorrect,2322
41,2,yes,explicit_direct,3,BC,intermixed,2,correct,1766
41,2,yes,explicit_direct,4,AB,intermixed,3,correct,1458
41,2,yes,explicit_direct,5,BC,intermixed,2,correct,2218
41,2,yes,explicit_direct,6,AB,blocked,5,incorrect,2585
41,2,yes,explicit_direct,7,BC,blocked,4,correct,1669
41,2,yes,explicit_direct,8,AB,blocked,6,correct,2954
41,2,yes,explicit_direct,9,AB,blocked,4,correct,3531
41,2,yes,explicit_direct,10,BC,blocked,5,correct,2206
41,2,yes,explicit_direct,11,BC,intermixed,1,correct,2514
41,2,yes,explicit_direct,12,AB,intermixed,2,correct,2122
41,2,yes,explicit_direct,13,BC,intermixed,3,correct,1470
41,2,yes,explicit_direct,14,AB,intermixed,2,correct,1813
41,2,yes,explicit_direct,15,BC,intermixed,3,correct,1278
41,2,yes,explicit_direct,16,BC,blocked,5,correct,1877
41,2,yes,explicit_direct,17,BC,blocked,6,correct,1421
41,2,yes,explicit_direct,18,AB,intermixed,1,incorrect,2498
41,2,yes,explicit_direct,19,AB,intermixed,3,correct,1338
41,2,yes,explicit_direct,20,AB,intermixed,1,incorrect,2330
41,2,yes,explicit_direct,21,AB,blocked,5,correct,3203
41,2,yes,explicit_direct,22,BC,blocked,6,correct,1274
41,2,yes,explicit_direct,23,BC,intermixed,1,correct,1532
41,2,yes,explicit_direct,24,BC,blocked,4,correct,2994
42,2,yes,feature_memory,1,N/A,blocked,4,correct,1831
42,2,yes,feature_memory,2,N/A,intermixed,1,incorrect,1432
42,2,yes,feature_memory,3,N/A,intermixed,3,correct,1051
42,2,yes,feature_memory,4,N/A,intermixed,2,correct,1406
42,2,yes,feature_memory,5,N/A,blocked,5,correct,1609
42,2,yes,feature_memory,6,N/A,intermixed,2,correct,1341
42,2,yes,feature_memory,7,N/A,intermixed,1,correct,1665
42,2,yes,feature_memory,8,N/A,blocked,4,correct,1327
42,2,yes,feature_memory,9,N/A,blocked,5,correct,1579
42,2,yes,feature_memory,10,N/A,blocked,6,correct,1303
42,2,yes,feature_memory,11,N/A,intermixed,3,correct,1173
42,2,yes,feature_memory,12,N/A,blocked,6,correct,1498
42,2,yes,feature_generalization,1,N/A,blocked,6,incorrect,2587
42,2,yes,feature_generalization,2,N/A,intermixed,1,correct,1749
42,2,yes,feature_generalization,3,N/A,intermixed,3,correct,1896
42,2,yes,feature_generalization,4,N/A,intermixed,1,correct,1676
42,2,yes,feature_generalization,5,N/A,blocked,6,incorrect,1773
42,2,yes,feature_generalization,6,N/A,intermixed,3,incorrect,1797
42,2,yes,feature_generalization,7,N/A,blocked,5,incorrect,1447
42,2,yes,feature_generalization,8,N/A,blocked,4,incorrect,1744
42,2,yes,feature_generalization,9,N/A,intermixed,2,incorrect,1529
42,2,yes,feature_generalization,10,N/A,blocked,4,correct,1719
42,2,yes,feature_generalization,11,N/A,blocked,5,correct,1554
42,2,yes,feature_generalization,12,N/A,intermixed,2,correct,1206
42,2,yes,explicit_direct,1,BC,intermixed,3,correct,1927
42,2,yes,explicit_direct,2,BC,blocked,6,correct,1817
42,2,yes,explicit_direct,3,AB,blocked,4,correct,1474
42,2,yes,explicit_direct,4,AB,intermixed,2,correct,2269
42,2,yes,explicit_direct,5,AB,blocked,5,correct,1417
42,2,yes,explicit_direct,6,BC,blocked,4,correct,1813
42,2,yes,explicit_direct,7,AB,intermixed,3,correct,1329
42,2,yes,explicit_direct,8,BC,blocked,6,correct,1539
42,2,yes,explicit_direct,9,BC,intermixed,2,correct,1174
42,2,yes,explicit_direct,10,AB,intermixed,1,correct,1194
42,2,yes,explicit_direct,11,AB,blocked,6,correct,1638
42,2,yes,explicit_direct,12,BC,blocked,5,correct,1776
42,2,yes,explicit_direct,13,AB,intermixed,3,correct,1108
42,2,yes,explicit_direct,14,AB,blocked,4,correct,1254
42,2,yes,explicit_direct,15,AB,intermixed,2,correct,1714
42,2,yes,explicit_direct,16,BC,intermixed,1,correct,1133
42,2,yes,explicit_direct,17,AB,blocked,6,correct,1932
42,2,yes,explicit_direct,18,AB,blocked,5,correct,1007
42,2,yes,explicit_direct,19,AB,intermixed,1,correct,1237
42,2,yes,explicit_direct,20,BC,intermixed,3,correct,1149
42,2,yes,explicit_direct,21,BC,blocked,4,correct,1597
42,2,yes,explicit_direct,22,BC,intermixed,2,correct,2101
42,2,yes,explicit_direct,23,BC,blocked,5,correct,1787
42,2,yes,explicit_direct,24,BC,intermixed,1,correct,2493
43,2,yes,feature_memory,1,N/A,intermixed,2,correct,2188
43,2,yes,feature_memory,2,N/A,blocked,5,correct,1108
43,2,yes,feature_memory,3,N/A,blocked,4,correct,1217
43,2,yes,feature_memory,4,N/A,intermixed,2,correct,995
43,2,yes,feature_memory,5,N/A,blocked,6,correct,1190
43,2,yes,feature_memory,6,N/A,intermixed,1,correct,941
43,2,yes,feature_memory,7,N/A,intermixed,3,correct,1002
43,2,yes,feature_memory,8,N/A,intermixed,1,correct,802
43,2,yes,feature_memory,9,N/A,blocked,4,correct,790
43,2,yes,feature_memory,10,N/A,blocked,5,correct,935
43,2,yes,feature_memory,11,N/A,intermixed,3,correct,1168
43,2,yes,feature_memory,12,N/A,blocked,6,correct,881
43,2,yes,feature_generalization,1,N/A,intermixed,3,N/A,N/A
43,2,yes,feature_generalization,2,N/A,blocked,6,correct,1945
43,2,yes,feature_generalization,3,N/A,intermixed,3,incorrect,2254
43,2,yes,feature_generalization,4,N/A,intermixed,2,correct,1950
43,2,yes,feature_generalization,5,N/A,blocked,4,correct,1736
43,2,yes,feature_generalization,6,N/A,intermixed,1,correct,1835
43,2,yes,feature_generalization,7,N/A,intermixed,2,incorrect,1915
43,2,yes,feature_generalization,8,N/A,blocked,4,incorrect,1231
43,2,yes,feature_generalization,9,N/A,intermixed,1,correct,2949
43,2,yes,feature_generalization,10,N/A,blocked,5,correct,1323
43,2,yes,feature_generalization,11,N/A,blocked,6,incorrect,1240
43,2,yes,feature_generalization,12,N/A,blocked,5,correct,1418
43,2,yes,explicit_direct,1,BC,intermixed,2,correct,4517
43,2,yes,explicit_direct,2,BC,intermixed,3,correct,1432
43,2,yes,explicit_direct,3,AB,intermixed,2,correct,1321
43,2,yes,explicit_direct,4,AB,blocked,4,correct,1198
43,2,yes,explicit_direct,5,AB,blocked,5,correct,1677
43,2,yes,explicit_direct,6,BC,intermixed,1,correct,1861
43,2,yes,explicit_direct,7,AB,blocked,6,correct,2232
43,2,yes,explicit_direct,8,BC,blocked,4,correct,2335
43,2,yes,explicit_direct,9,AB,intermixed,1,correct,1218
43,2,yes,explicit_direct,10,BC,blocked,4,correct,1363
43,2,yes,explicit_direct,11,BC,blocked,6,correct,1759
43,2,yes,explicit_direct,12,BC,intermixed,1,correct,1792
43,2,yes,explicit_direct,13,AB,intermixed,3,correct,1309
43,2,yes,explicit_direct,14,AB,blocked,5,correct,1188
43,2,yes,explicit_direct,15,BC,intermixed,2,correct,2424
43,2,yes,explicit_direct,16,AB,blocked,6,correct,1139
43,2,yes,explicit_direct,17,BC,blocked,5,correct,1316
43,2,yes,explicit_direct,18,BC,intermixed,3,correct,1938
43,2,yes,explicit_direct,19,BC,blocked,5,correct,1086
43,2,yes,explicit_direct,20,BC,blocked,6,correct,1013
43,2,yes,explicit_direct,21,AB,intermixed,2,correct,1144
43,2,yes,explicit_direct,22,AB,intermixed,3,correct,1054
43,2,yes,explicit_direct,23,AB,blocked,4,correct,1098
43,2,yes,explicit_direct,24,AB,intermixed,1,correct,1401
44,2,,feature_memory,1,N/A,blocked,4,correct,2986
44,2,,feature_memory,2,N/A,intermixed,2,correct,1768
44,2,,feature_memory,3,N/A,blocked,5,correct,1651
44,2,,feature_memory,4,N/A,intermixed,3,correct,1440
44,2,,feature_memory,5,N/A,blocked,5,correct,1636
44,2,,feature_memory,6,N/A,intermixed,2,correct,1425
44,2,,feature_memory,7,N/A,intermixed,3,correct,1479
44,2,,feature_memory,8,N/A,blocked,6,correct,1820
44,2,,feature_memory,9,N/A,blocked,4,correct,1293
44,2,,feature_memory,10,N/A,intermixed,1,correct,1649
44,2,,feature_memory,11,N/A,blocked,6,correct,1978
44,2,,feature_memory,12,N/A,intermixed,1,correct,1642
44,2,,feature_generalization,1,N/A,blocked,5,N/A,N/A
44,2,,feature_generalization,2,N/A,intermixed,3,incorrect,2320
44,2,,feature_generalization,3,N/A,blocked,4,incorrect,2475
44,2,,feature_generalization,4,N/A,intermixed,2,correct,1925
44,2,,feature_generalization,5,N/A,intermixed,3,incorrect,2367
44,2,,feature_generalization,6,N/A,intermixed,2,correct,2868
44,2,,feature_generalization,7,N/A,intermixed,1,correct,2664
44,2,,feature_generalization,8,N/A,blocked,6,correct,3242
44,2,,feature_generalization,9,N/A,blocked,5,correct,2024
44,2,,feature_generalization,10,N/A,intermixed,1,incorrect,2437
44,2,,feature_generalization,11,N/A,blocked,6,incorrect,2455
44,2,,feature_generalization,12,N/A,blocked,4,correct,2245
44,2,,explicit_direct,1,BC,intermixed,3,correct,4518
44,2,,explicit_direct,2,AB,blocked,5,correct,2141
44,2,,explicit_direct,3,AB,intermixed,1,correct,2354
44,2,,explicit_direct,4,BC,intermixed,2,correct,3359
44,2,,explicit_direct,5,BC,blocked,4,N/A,N/A
44,2,,explicit_direct,6,AB,blocked,5,correct,3257
44,2,,explicit_direct,7,AB,intermixed,3,correct,1536
44,2,,explicit_direct,8,AB,intermixed,1,correct,2003
44,2,,explicit_direct,9,AB,intermixed,2,correct,1838
44,2,,explicit_direct,10,BC,intermixed,1,correct,3132
44,2,,explicit_direct,11,AB,intermixed,2,correct,1474
44,2,,explicit_direct,12,BC,intermixed,3,correct,2092
44,2,,explicit_direct,13,BC,blocked,6,incorrect,5137
44,2,,explicit_direct,14,BC,intermixed,1,correct,3257
44,2,,explicit_direct,15,AB,blocked,4,correct,2569
44,2,,explicit_direct,16,BC,blocked,5,correct,2492
44,2,,explicit_direct,17,AB,blocked,6,correct,1520
44,2,,explicit_direct,18,BC,blocked,4,correct,3381
44,2,,explicit_direct,19,AB,intermixed,3,correct,7376
44,2,,explicit_direct,20,AB,blocked,6,correct,2488
44,2,,explicit_direct,21,BC,blocked,5,correct,2370
44,2,,explicit_direct,22,BC,blocked,6,correct,3103
44,2,,explicit_direct,23,AB,blocked,4,correct,1629
44,2,,explicit_direct,24,BC,intermixed,2,correct,1513
45,2,yes,feature_memory,1,N/A,blocked,4,correct,2190
45,2,yes,feature_memory,2,N/A,intermixed,3,correct,1276
45,2,yes,feature_memory,3,N/A,blocked,6,correct,1835
45,2,yes,feature_memory,4,N/A,intermixed,1,correct,1346
45,2,yes,feature_memory,5,N/A,intermixed,2,correct,1190
45,2,yes,feature_memory,6,N/A,blocked,5,correct,1290
45,2,yes,feature_memory,7,N/A,intermixed,1,correct,1291
45,2,yes,feature_memory,8,N/A,blocked,6,correct,1342
45,2,yes,feature_memory,9,N/A,intermixed,3,correct,1127
45,2,yes,feature_memory,10,N/A,blocked,4,correct,1878
45,2,yes,feature_memory,11,N/A,intermixed,2,correct,1649
45,2,yes,feature_memory,12,N/A,blocked,5,correct,1492
45,2,yes,feature_generalization,1,N/A,blocked,5,N/A,N/A
45,2,yes,feature_generalization,2,N/A,intermixed,3,incorrect,1732
45,2,yes,feature_generalization,3,N/A,blocked,6,incorrect,1807
45,2,yes,feature_generalization,4,N/A,blocked,5,correct,1457
45,2,yes,feature_generalization,5,N/A,blocked,6,incorrect,1351
45,2,yes,feature_generalization,6,N/A,intermixed,1,incorrect,1318
45,2,yes,feature_generalization,7,N/A,intermixed,2,incorrect,2095
45,2,yes,feature_generalization,8,N/A,intermixed,1,correct,1342
45,2,yes,feature_generalization,9,N/A,blocked,4,incorrect,1209
45,2,yes,feature_generalization,10,N/A,intermixed,3,incorrect,1255
45,2,yes,feature_generalization,11,N/A,intermixed,2,correct,1757
45,2,yes,feature_generalization,12,N/A,blocked,4,correct,1168
45,2,yes,explicit_direct,1,AB,intermixed,3,correct,2421
45,2,yes,explicit_direct,2,BC,blocked,4,correct,2068
45,2,yes,explicit_direct,3,AB,intermixed,3,correct,1798
45,2,yes,explicit_direct,4,AB,blocked,6,correct,2634
45,2,yes,explicit_direct,5,AB,intermixed,2,correct,2135
45,2,yes,explicit_direct,6,BC,blocked,5,correct,3457
45,2,yes,explicit_direct,7,BC,blocked,4,correct,2673
45,2,yes,explicit_direct,8,BC,intermixed,1,correct,2002
45,2,yes,explicit_direct,9,BC,blocked,6,correct,1496
45,2,yes,explicit_direct,10,AB,blocked,5,correct,1347
45,2,yes,explicit_direct,11,BC,intermixed,2,correct,1871
45,2,yes,explicit_direct,12,BC,intermixed,3,correct,2301
45,2,yes,explicit_direct,13,AB,blocked,4,correct,1342
45,2,yes,explicit_direct,14,AB,blocked,5,correct,1999
45,2,yes,explicit_direct,15,AB,intermixed,1,correct,1343
45,2,yes,explicit_direct,16,AB,intermixed,2,correct,1414
45,2,yes,explicit_direct,17,BC,intermixed,1,correct,1467
45,2,yes,explicit_direct,18,BC,blocked,6,correct,1716
45,2,yes,explicit_direct,19,AB,intermixed,1,incorrect,1781
45,2,yes,explicit_direct,20,AB,blocked,4,correct,1777
45,2,yes,explicit_direct,21,BC,intermixed,3,correct,1624
45,2,yes,explicit_direct,22,BC,blocked,5,correct,2033
45,2,yes,explicit_direct,23,AB,blocked,6,correct,1345
45,2,yes,explicit_direct,24,BC,intermixed,2,correct,1289
46,2,yes,feature_memory,1,N/A,blocked,5,correct,2944
46,2,yes,feature_memory,2,N/A,intermixed,2,correct,1630
46,2,yes,feature_memory,3,N/A,intermixed,1,correct,1598
46,2,yes,feature_memory,4,N/A,blocked,6,N/A,N/A
46,2,yes,feature_memory,5,N/A,intermixed,1,correct,1227
46,2,yes,feature_memory,6,N/A,intermixed,2,correct,1061
46,2,yes,feature_memory,7,N/A,blocked,5,correct,1121
46,2,yes,feature_memory,8,N/A,blocked,4,correct,1050
46,2,yes,feature_memory,9,N/A,intermixed,3,correct,1982
46,2,yes,feature_memory,10,N/A,blocked,4,correct,1313
46,2,yes,feature_memory,11,N/A,intermixed,3,correct,1728
46,2,yes,feature_memory,12,N/A,blocked,6,correct,1557
46,2,yes,feature_generalization,1,N/A,intermixed,3,correct,3166
46,2,yes,feature_generalization,2,N/A,blocked,6,correct,2285
46,2,yes,feature_generalization,3,N/A,blocked,5,correct,1467
46,2,yes,feature_generalization,4,N/A,intermixed,3,correct,2153
46,2,yes,feature_generalization,5,N/A,blocked,6,correct,2173
46,2,yes,feature_generalization,6,N/A,blocked,5,correct,1405
46,2,yes,feature_generalization,7,N/A,intermixed,2,correct,2537
46,2,yes,feature_generalization,8,N/A,blocked,4,correct,2326
46,2,yes,feature_generalization,9,N/A,intermixed,1,correct,2829
46,2,yes,feature_generalization,10,N/A,blocked,4,incorrect,3190
46,2,yes,feature_generalization,11,N/A,intermixed,1,correct,3509
46,2,yes,feature_generalization,12,N/A,intermixed,2,correct,1081
46,2,yes,explicit_direct,1,AB,intermixed,1,incorrect,5012
46,2,yes,explicit_direct,2,BC,intermixed,2,correct,3934
46,2,yes,explicit_direct,3,AB,intermixed,3,correct,4339
